instance,dimension,algorithm,run,seed,best_known,best_length,gap_percent,final_mean_length,runtime_seconds,budget_mode
berlin52,52,ILS,18,20261537,7542,7740,2.6252983293556085,8442.0,0.2142283209996094,standard
berlin52,52,ILS,19,20261538,7542,7788,3.2617342879872715,7788.0,0.2206809910003357,standard
berlin52,52,ILS,20,20261539,7542,8020,6.337841421373641,8020.0,0.2251718120000987,standard
berlin52,52,ILS,21,20261540,7542,7657,1.5247944842216918,7657.0,0.2171413440000833,standard
berlin52,52,ILS,22,20261541,7542,7542,0.0,7542.0,0.2073808340001051,standard
berlin52,52,ILS,23,20261542,7542,8229,9.108989657915672,8229.0,0.2159030819998406,standard
berlin52,52,ILS,24,20261543,7542,7704,2.1479713603818618,7704.0,0.2289521139996395,standard
berlin52,52,ILS,25,20261544,7542,7542,0.0,7542.0,0.2261058999997658,standard
berlin52,52,ILS,26,20261545,7542,7682,1.856271546009016,7682.0,0.2170196550000582,standard
berlin52,52,ILS,27,20261546,7542,8250,9.387430389817023,8250.0,0.2264663079999991,standard
berlin52,52,ILS,28,20261547,7542,8322,10.34208432776452,8426.0,0.2094006960001024,standard
berlin52,52,ILS,29,20261548,7542,7814,3.606470432246089,7954.0,0.2160901679999369,standard
berlin52,52,ILS,30,20261549,7542,7637,1.2596128347918325,7637.0,0.1900656319999143,standard
ch150,150,MWI-H,1,20270520,6528,6667,2.1292892156862746,6667.0,0.6934836559998985,standard
ch150,150,MWI-H,2,20270521,6528,6722,2.971813725490196,6722.0,0.686243611000009,standard
ch150,150,MWI-H,3,20270522,6528,6694,2.542892156862745,6702.5,0.7363994099996489,standard
ch150,150,MWI-H,4,20270523,6528,6608,1.2254901960784317,6609.5,0.7242060799999308,standard
ch150,150,MWI-H,5,20270524,6528,6575,0.7199754901960784,6575.0,0.716242598000008,standard
ch150,150,MWI-H,6,20270525,6528,6618,1.3786764705882353,6618.0,0.7531414540003425,standard
ch150,150,MWI-H,7,20270526,6528,6616,1.3480392156862746,6616.0,0.7641568919998463,standard
ch150,150,MWI-H,8,20270527,6528,6600,1.1029411764705883,6600.0,0.7405640219999441,standard
ch150,150,MWI-H,9,20270528,6528,6878,5.361519607843137,6878.0,0.7065888980000636,standard
ch150,150,MWI-H,10,20270529,6528,6558,0.4595588235294117,6558.0,0.7280755759998101,standard
ch150,150,MWI-H,11,20270530,6528,6621,1.4246323529411764,6650.75,0.6892801760000111,standard
ch150,150,MWI-H,12,20270531,6528,6660,2.022058823529412,6660.0,0.7120898829998623,standard
ch150,150,MWI-H,13,20270532,6528,6608,1.2254901960784317,6608.0,0.715773635000005,standard
ch150,150,MWI-H,14,20270533,6528,6636,1.6544117647058822,6636.0,0.7413564700000279,standard
ch150,150,MWI-H,15,20270534,6528,6799,4.151348039215686,6799.0,0.6995886649997374,standard
ch150,150,MWI-H,16,20270535,6528,6719,2.925857843137255,6722.75,0.715396069000235,standard
ch150,150,MWI-H,17,20270536,6528,6699,2.619485294117647,6699.0,0.7154560880003373,standard
ch150,150,MWI-H,18,20270537,6528,6661,2.0373774509803924,6661.0,0.7162880109999605,standard
ch150,150,MWI-H,19,20270538,6528,6770,3.707107843137255,6770.0,0.7178401969999868,standard
ch150,150,MWI-H,20,20270539,6528,6621,1.4246323529411764,6652.25,0.7276194780001788,standard
ch150,150,MWI-H,21,20270540,6528,6676,2.267156862745098,6676.0,0.7466103519996068,standard
ch150,150,MWI-H,22,20270541,6528,6687,2.4356617647058822,6695.8125,0.695069617000172,standard
ch150,150,MWI-H,23,20270542,6528,6757,3.5079656862745097,6757.0,0.7263952769999378,standard
ch150,150,MWI-H,24,20270543,6528,6883,5.43811274509804,6883.0,0.7224173519998658,standard
ch150,150,MWI-H,25,20270544,6528,6771,3.722426470588236,6808.3125,0.9102516119996836,standard
ch150,150,MWI-H,26,20270545,6528,6606,1.1948529411764706,6606.0,0.7504566799998429,standard
ch150,150,MWI-H,27,20270546,6528,6630,1.5625,6676.875,0.7836332589999984,standard
ch150,150,MWI-H,28,20270547,6528,6696,2.573529411764706,6745.625,0.7145003380001071,standard
ch150,150,MWI-H,29,20270548,6528,6608,1.2254901960784317,6608.0,0.7545097639999767,standard
ch150,150,MWI-H,30,20270549,6528,6582,0.8272058823529411,6587.6875,0.7247826849998091,standard
ch150,150,ILS,1,20271520,6528,7572,15.992647058823527,7648.0,0.3798342909999519,standard
ch150,150,ILS,2,20271521,6528,7208,10.416666666666666,7208.0,0.4134739159999299,standard
ch150,150,ILS,3,20271522,6528,7541,15.517769607843135,7718.0,0.4163727609998204,standard
ch150,150,ILS,4,20271523,6528,7580,16.11519607843137,7580.0,0.3573399809997681,standard
ch150,150,ILS,5,20271524,6528,7389,13.189338235294118,8053.0,0.3314483080002901,standard
ch150,150,ILS,6,20271525,6528,7108,8.884803921568627,7108.0,0.4934538859997701,standard
ch150,150,ILS,7,20271526,6528,7115,8.99203431372549,7302.0,1.12093866000032,standard
ch150,150,ILS,8,20271527,6528,7434,13.878676470588236,7498.0,0.5538687329999448,standard
ch150,150,ILS,9,20271528,6528,7212,10.477941176470589,7212.0,0.4460530450000988,standard
ch150,150,ILS,10,20271529,6528,7082,8.486519607843137,7398.0,0.3801881849999518,standard
ch150,150,ILS,11,20271530,6528,6870,5.238970588235294,6906.0,0.4646480649998921,standard
ch150,150,ILS,12,20271531,6528,7409,13.495710784313726,7747.0,0.638067473999854,standard
ch150,150,ILS,13,20271532,6528,7383,13.097426470588236,7451.0,0.6167783109999618,standard
ch150,150,ILS,14,20271533,6528,7120,9.068627450980392,7266.0,0.6338922509999065,standard
ch150,150,ILS,15,20271534,6528,6902,5.729166666666667,7573.0,0.7094875260004301,standard
ch150,150,ILS,16,20271535,6528,7305,11.902573529411764,7359.0,0.6775066590003007,standard
ch150,150,ILS,17,20271536,6528,7040,7.84313725490196,7319.0,0.5283776420001232,standard
ch150,150,ILS,18,20271537,6528,6881,5.407475490196078,7316.0,0.5084156050002093,standard
ch150,150,ILS,19,20271538,6528,7335,12.362132352941176,7355.0,0.4087649119996968,standard
ch150,150,ILS,20,20271539,6528,6955,6.541053921568627,7080.0,0.5317168699998547,standard
ch150,150,ILS,21,20271540,6528,7044,7.904411764705882,7044.0,1.5646189749995756,standard
ch150,150,ILS,22,20271541,6528,7023,7.582720588235294,7090.0,0.6573717960000067,standard
ch150,150,ILS,23,20271542,6528,6908,5.821078431372549,6908.0,0.3949537590001455,standard
ch150,150,ILS,24,20271543,6528,6970,6.770833333333333,6996.0,0.4691016869996929,standard
ch150,150,ILS,25,20271544,6528,6948,6.4338235294117645,7021.0,0.411423571999876,standard
ch150,150,ILS,26,20271545,6528,7243,10.95281862745098,7405.0,0.4231923440001992,standard
ch150,150,ILS,27,20271546,6528,7434,13.878676470588236,7434.0,0.4250421169999754,standard
ch150,150,ILS,28,20271547,6528,7346,12.53063725490196,7643.0,0.3932765079998717,standard
ch150,150,ILS,29,20271548,6528,7101,8.777573529411764,7101.0,0.4234952520000661,standard
ch150,150,ILS,30,20271549,6528,7136,9.31372549019608,7136.0,0.3835286570001699,standard
d493,493,MWI-H,1,20280520,35002,37372,6.771041654762585,37372.0,2.6483144660001017,standard
d493,493,MWI-H,2,20280521,35002,37632,7.513856351065653,37632.0,2.177546361000168,standard
d493,493,MWI-H,3,20280522,35002,40237,14.956288212102166,40239.5,5.985325639000166,standard
d493,493,MWI-H,4,20280523,35002,36962,5.599680018284669,36962.0,3.003949580000153,standard
d493,493,MWI-H,5,20280524,35002,37722,7.770984515170562,37722.0,2.353445404000013,standard
d493,493,MWI-H,6,20280525,35002,37413,6.888177818410377,37426.625,2.155432151999776,standard
d493,493,MWI-H,7,20280526,35002,37714,7.748128678361237,37714.0,2.171129405999636,standard
d493,493,MWI-H,8,20280527,35002,38106,8.86806468201817,38106.0,2.218252335000216,standard
d493,493,MWI-H,9,20280528,35002,37210,6.30821095937375,37210.0,2.055149428999812,standard
d493,493,MWI-H,10,20280529,35002,37888,8.24524312896406,37888.0,2.135488706999695,standard
d493,493,MWI-H,11,20280530,35002,39890,13.964916290497683,39890.0,2.056866476000323,standard
d493,493,MWI-H,12,20280531,35002,37083,5.945374550025713,37083.0,2.0852984379998816,standard
d493,493,MWI-H,13,20280532,35002,38256,9.296611622193018,38256.0,1.94333941900004,standard
d493,493,MWI-H,14,20280533,35002,38807,10.87080738243529,38807.0,1.8869824960002008,standard
d493,493,MWI-H,15,20280534,35002,38803,10.859379464030626,38803.0,2.151025554000171,standard
d493,493,MWI-H,16,20280535,35002,36818,5.188274955716816,36823.9375,2.0353541290000976,standard
d493,493,MWI-H,17,20280536,35002,39385,12.522141591909032,39385.0,2.092923280999912,standard
d493,493,MWI-H,18,20280537,35002,38205,9.15090566253357,38205.0,1.969233855999846,standard
d493,493,MWI-H,19,20280538,35002,37692,7.685275127135593,37692.0,2.168416195000191,standard
d493,493,MWI-H,20,20280539,35002,37700,7.708130963944917,37700.0,2.141996315000142,standard
d493,493,MWI-H,21,20280540,35002,37664,7.605279698302954,37664.0,2.0351057360003324,standard
d493,493,MWI-H,22,20280541,35002,37593,7.402434146620193,37593.0,2.092660440000145,standard
d493,493,MWI-H,23,20280542,35002,38269,9.333752357008173,38269.0,2.15589319899982,standard
d493,493,MWI-H,24,20280543,35002,38790,10.822238729215474,38790.0,2.238911374000054,standard
d493,493,MWI-H,25,20280544,35002,36521,4.339752014170619,36524.0,2.0992827279997077,standard
d493,493,MWI-H,26,20280545,35002,36557,4.442603279812582,36557.0,1.9924791729999924,standard
d493,493,MWI-H,27,20280546,35002,37823,8.059539454888291,37823.0,2.8124036490003164,standard
d493,493,MWI-H,28,20280547,35002,38263,9.316610479401175,38263.0,1.956467617999806,standard
d493,493,MWI-H,29,20280548,35002,38119,8.905205416833324,38131.25,1.9438340880001304,standard
d493,493,MWI-H,30,20280549,35002,38555,10.150848522941546,38555.0,2.0586310659996343,standard
d493,493,ILS,1,20281520,35002,60441,72.67870407405292,60441.0,0.3908291689999714,standard
d493,493,ILS,2,20281521,35002,56469,61.33078109822296,56469.0,0.4108581800001047,standard
d493,493,ILS,3,20281522,35002,61046,74.40717673275813,61046.0,0.3443212779998248,standard
d493,493,ILS,4,20281523,35002,68777,96.49448602936975,68767.0,0.2226190909996148,standard
d493,493,ILS,5,20281524,35002,58533,67.22758699502886,58533.0,0.3134306590000051,standard
d493,493,ILS,6,20281525,35002,65835,88.08925204274041,65835.0,0.3378674499999761,standard
d493,493,ILS,7,20281526,35002,75728,116.35335123707216,75728.0,0.2092162809999536,standard
d493,493,ILS,8,20281527,35002,75051,114.41917604708304,76976.0,0.217053389999819,standard
d493,493,ILS,9,20281528,35002,59054,68.71607336723616,59054.0,0.4681155770003897,standard
d493,493,ILS,10,20281529,35002,74733,113.51065653391235,77828.0,0.1963527809998595,standard
d493,493,ILS,11,20281530,35002,58918,68.32752414147762,58918.0,0.4515877210001235,standard
d493,493,ILS,12,20281531,35002,73030,108.64522027312724,75085.0,0.2314898539998466,standard
d493,493,ILS,13,20281532,35002,60516,72.89297754414034,60516.0,0.3735695630002738,standard
d493,493,ILS,14,20281533,35002,71907,105.43683218101825,71907.0,0.2133014080000066,standard
d493,493,ILS,15,20281534,35002,61667,76.181361065082,61667.0,0.3386404379998566,standard
d493,493,ILS,16,20281535,35002,61961,77.02131306782469,61961.0,0.4553294079996703,standard
d493,493,ILS,17,20281536,35002,64219,83.47237300725673,64334.0,0.3948235440002463,standard
d493,493,ILS,18,20281537,35002,76215,117.74470030283985,78395.0,0.269380516000183,standard
d493,493,ILS,19,20281538,35002,72255,106.43106108222388,74375.0,0.1713659049996749,standard
d493,493,ILS,20,20281539,35002,53757,53.58265241986173,53757.0,0.5433685319999313,standard
d493,493,ILS,21,20281540,35002,74843,113.82492429004056,74843.0,0.1665296600003785,standard
d493,493,ILS,22,20281541,35002,76392,118.25038569224616,76700.0,0.2223702229998707,standard
d493,493,ILS,23,20281542,35002,71001,102.84840866236216,71001.0,0.2302248649998546,standard
d493,493,ILS,24,20281543,35002,67781,93.64893434660875,67781.0,0.2532091719999698,standard
d493,493,ILS,25,20281544,35002,66291,89.39203474087195,66291.0,0.3158594890001041,standard
d493,493,ILS,26,20281545,35002,73432,109.79372607279583,73432.0,0.2247139520000018,standard
d493,493,ILS,27,20281546,35002,56623,61.77075595680247,56623.0,0.3689065660000779,standard
d493,493,ILS,28,20281547,35002,71819,105.18541797611564,71819.0,0.226083909999943,standard
d493,493,ILS,29,20281548,35002,66244,89.25775669961716,66244.0,0.2927805210001679,standard
d493,493,ILS,30,20281549,35002,54141,54.67973258670933,54141.0,0.4929489239998474,standard
eil76,76,MWI-H,1,20290520,538,550,2.2304832713754648,551.125,0.4217975219999061,standard
eil76,76,MWI-H,2,20290521,538,560,4.089219330855019,560.0,0.4068354380001437,standard
eil76,76,MWI-H,3,20290522,538,553,2.7881040892193307,553.0,0.4093842570000561,standard
eil76,76,MWI-H,4,20290523,538,553,2.7881040892193307,553.0,0.4123995720001403,standard
eil76,76,MWI-H,5,20290524,538,566,5.204460966542751,566.0,0.4023488730003919,standard
eil76,76,MWI-H,6,20290525,538,551,2.41635687732342,551.875,0.411097017999964,standard
eil76,76,MWI-H,7,20290526,538,566,5.204460966542751,566.0,0.3988422669999636,standard
eil76,76,MWI-H,8,20290527,538,551,2.41635687732342,551.0,0.4416355829998792,standard
eil76,76,MWI-H,9,20290528,538,555,3.159851301115242,555.0,0.4243761919997268,standard
eil76,76,MWI-H,10,20290529,538,551,2.41635687732342,551.0,0.4000599089999923,standard
eil76,76,MWI-H,11,20290530,538,546,1.486988847583643,546.75,0.426296500999797,standard
eil76,76,MWI-H,12,20290531,538,543,0.929368029739777,543.0,0.4679838439997184,standard
eil76,76,MWI-H,13,20290532,538,558,3.717472118959108,558.0,0.440942798999913,standard
eil76,76,MWI-H,14,20290533,538,557,3.5315985130111525,557.0,0.4474478020001697,standard
eil76,76,MWI-H,15,20290534,538,561,4.275092936802974,561.0,0.4170364830001745,standard
eil76,76,MWI-H,16,20290535,538,558,3.717472118959108,558.0,0.4461263889998008,standard
eil76,76,MWI-H,17,20290536,538,550,2.2304832713754648,550.0,0.4067725239997344,standard
eil76,76,MWI-H,18,20290537,538,555,3.159851301115242,555.0,0.4281213539998134,standard
eil76,76,MWI-H,19,20290538,538,554,2.973977695167286,554.0,0.4388078930001029,standard
eil76,76,MWI-H,20,20290539,538,555,3.159851301115242,555.0,0.424789538999903,standard
eil76,76,MWI-H,21,20290540,538,562,4.4609665427509295,562.0,0.4070542970002861,standard
eil76,76,MWI-H,22,20290541,538,559,3.903345724907063,559.0,0.4233655240000189,standard
eil76,76,MWI-H,23,20290542,538,560,4.089219330855019,562.9375,0.4176561839999522,standard
eil76,76,MWI-H,24,20290543,538,556,3.345724907063197,556.0,0.4391230590003943,standard
eil76,76,MWI-H,25,20290544,538,550,2.2304832713754648,550.0,0.4761884480003573,standard
eil76,76,MWI-H,26,20290545,538,558,3.717472118959108,558.0,0.4390405429999191,standard
eil76,76,MWI-H,27,20290546,538,551,2.41635687732342,551.0625,0.4503965570002037,standard
eil76,76,MWI-H,28,20290547,538,555,3.159851301115242,555.0,0.4376886059999378,standard
eil76,76,MWI-H,29,20290548,538,570,5.947955390334572,570.0,0.4295238810000228,standard
eil76,76,MWI-H,30,20290549,538,547,1.6728624535315986,547.0,0.4245098650003456,standard
eil76,76,ILS,1,20291520,538,561,4.275092936802974,568.0,0.2952461479999329,standard
eil76,76,ILS,2,20291521,538,554,2.973977695167286,572.0,0.3063573889999134,standard
eil76,76,ILS,3,20291522,538,559,3.903345724907063,576.0,0.2933344240000224,standard
eil76,76,ILS,4,20291523,538,568,5.5762081784386615,573.0,0.286238897000203,standard
eil76,76,ILS,5,20291524,538,564,4.83271375464684,564.0,0.2743806720000066,standard
eil76,76,ILS,6,20291525,538,545,1.3011152416356877,554.0,0.2824393079999936,standard
eil76,76,ILS,7,20291526,538,568,5.5762081784386615,575.0,0.2759765919995516,standard
eil76,76,ILS,8,20291527,538,587,9.107806691449817,590.0,0.2873959749999812,standard
eil76,76,ILS,9,20291528,538,570,5.947955390334572,577.0,0.2883434290001787,standard
eil76,76,ILS,10,20291529,538,576,7.063197026022305,576.0,0.2774104350000925,standard
eil76,76,ILS,11,20291530,538,552,2.6022304832713754,555.0,0.2779392020001978,standard
eil76,76,ILS,12,20291531,538,583,8.364312267657992,583.0,0.2743181060000097,standard
eil76,76,ILS,13,20291532,538,551,2.41635687732342,561.0,0.2967500740001014,standard
eil76,76,ILS,14,20291533,538,562,4.4609665427509295,572.0,0.2934181850000641,standard
eil76,76,ILS,15,20291534,538,566,5.204460966542751,566.0,0.2814034699999865,standard
eil76,76,ILS,16,20291535,538,554,2.973977695167286,554.0,0.2951235210002778,standard
eil76,76,ILS,17,20291536,538,556,3.345724907063197,559.0,0.2841116560002774,standard
eil76,76,ILS,18,20291537,538,561,4.275092936802974,561.0,0.2913828880000437,standard
eil76,76,ILS,19,20291538,538,555,3.159851301115242,564.0,0.2897331239996674,standard
eil76,76,ILS,20,20291539,538,559,3.903345724907063,587.0,0.3497659439999552,standard
eil76,76,ILS,21,20291540,538,564,4.83271375464684,564.0,0.3128892800000358,standard
eil76,76,ILS,22,20291541,538,590,9.66542750929368,610.0,0.2780367440000191,standard
eil76,76,ILS,23,20291542,538,576,7.063197026022305,680.0,0.2982273010002245,standard
eil76,76,ILS,24,20291543,538,575,6.877323420074349,575.0,0.3019400339999265,standard
eil76,76,ILS,25,20291544,538,563,4.646840148698884,583.0,0.2993681769999057,standard
eil76,76,ILS,26,20291545,538,573,6.505576208178439,589.0,0.2707574669998394,standard
eil76,76,ILS,27,20291546,538,557,3.5315985130111525,557.0,0.2886298609996629,standard
eil76,76,ILS,28,20291547,538,560,4.089219330855019,579.0,0.2921463090001452,standard
eil76,76,ILS,29,20291548,538,559,3.903345724907063,563.0,0.2914784569998119,standard
eil76,76,ILS,30,20291549,538,574,6.691449814126394,594.0,0.3160422010000729,standard
kroA100,100,MWI-H,1,20300520,21282,21497,1.010243398176863,21497.0,1.1686941899997692,standard
kroA100,100,MWI-H,2,20300521,21282,21484,0.9491589136359364,21484.0,0.6138029250000727,standard
kroA100,100,MWI-H,3,20300522,21282,21827,2.560849544215769,22008.0,0.5454518340002323,standard
kroA100,100,MWI-H,4,20300523,21282,21771,2.29771638003947,21771.0,0.522075502000007,standard
kroA100,100,MWI-H,5,20300524,21282,22189,4.261817498355418,22189.0,0.5365434530003768,standard
kroA100,100,MWI-H,6,20300525,21282,21631,1.639883469598722,21661.75,0.5241037069999948,standard
kroA100,100,MWI-H,7,20300526,21282,21837,2.6078376092472517,21837.0,0.5378920799998923,standard
kroA100,100,MWI-H,8,20300527,21282,21650,1.7291607931585378,21650.0,0.5166792449999775,standard
kroA100,100,MWI-H,9,20300528,21282,21383,0.4745794568179682,21383.0,0.5453047089999927,standard
kroA100,100,MWI-H,10,20300529,21282,21682,1.87952260125928,21951.9375,0.5361624940001093,standard
kroA100,100,MWI-H,11,20300530,21282,21396,0.5356639413588948,21409.6875,0.5506305809999503,standard
kroA100,100,MWI-H,12,20300531,21282,21472,0.892773235598158,21472.0,0.554761605999829,standard
kroA100,100,MWI-H,13,20300532,21282,22011,3.425429940795038,22015.375,0.5413449269999546,standard
kroA100,100,MWI-H,14,20300533,21282,22954,7.856404473263791,22954.0,0.5274837629999638,standard
kroA100,100,MWI-H,15,20300534,21282,21646,1.710365567145945,21646.0,0.5319494529999247,standard
kroA100,100,MWI-H,16,20300535,21282,21743,2.1661497979513205,21743.0,0.546567012000196,standard
kroA100,100,MWI-H,17,20300536,21282,21445,0.7659054600131566,21448.5,0.5344522430000325,standard
kroA100,100,MWI-H,18,20300537,21282,22050,3.608683394417818,22050.0,0.6458201410000584,standard
kroA100,100,MWI-H,19,20300538,21282,22532,5.87350812893525,22590.125,0.5607169449999674,standard
kroA100,100,MWI-H,20,20300539,21282,21881,2.814585095385772,21881.0,0.5941195310001604,standard
kroA100,100,MWI-H,21,20300540,21282,21704,1.9828963443285408,21704.0,0.5775262150000344,standard
kroA100,100,MWI-H,22,20300541,21282,21930,3.044826614040034,21930.0,0.5411941200000001,standard
kroA100,100,MWI-H,23,20300542,21282,21946,3.120007518090405,21946.0,0.5335874920001515,standard
kroA100,100,MWI-H,24,20300543,21282,21620,1.5881965980640915,21620.0,0.6613894019997133,standard
kroA100,100,MWI-H,25,20300544,21282,21668,1.8137393102152053,22077.4375,1.1547283260001675,standard
kroA100,100,MWI-H,26,20300545,21282,21396,0.5356639413588948,21396.0,0.6136754210001527,standard
kroA100,100,MWI-H,27,20300546,21282,21497,1.010243398176863,21497.0,1.1359834650002083,standard
kroA100,100,MWI-H,28,20300547,21282,21781,2.344704445070952,21781.0,0.5560596610002904,standard
kroA100,100,MWI-H,29,20300548,21282,21384,0.4792782633211164,21384.0,0.5549539759999789,standard
kroA100,100,MWI-H,30,20300549,21282,21836,2.603138802744103,21836.0,0.5709559399997488,standard
kroA100,100,ILS,1,20301520,21282,23546,10.638097923127525,23546.0,0.3748102899999139,standard
kroA100,100,ILS,2,20301521,21282,22627,6.319894746734329,22861.0,0.3484944960000575,standard
kroA100,100,ILS,3,20301522,21282,23501,10.426651630485855,24870.0,0.3688377559997207,standard
kroA100,100,ILS,4,20301523,21282,21695,1.940607085800207,21695.0,0.5103535220000595,standard
kroA100,100,ILS,5,20301524,21282,23192,8.974720421013062,23803.0,0.4888513280002371,standard
kroA100,100,ILS,6,20301525,21282,22302,4.792782633211164,23374.0,0.7086983480003255,standard
kroA100,100,ILS,7,20301526,21282,22272,4.651818438116719,22460.0,0.4423528610000176,standard
kroA100,100,ILS,8,20301527,21282,21688,1.9077154402781693,21688.0,0.3530461169998489,standard
kroA100,100,ILS,9,20301528,21282,24026,12.89352504463866,25714.0,0.3404621130002851,standard
kroA100,100,ILS,10,20301529,21282,21562,1.3156658208814962,21562.0,0.355891143000008,standard
kroA100,100,ILS,11,20301530,21282,24285,14.110515928954046,24933.0,0.3444387829999868,standard
kroA100,100,ILS,12,20301531,21282,22246,4.529649469034865,22246.0,0.3354323970002042,standard
kroA100,100,ILS,13,20301532,21282,22862,7.424114274974157,23870.0,0.320766908999758,standard
kroA100,100,ILS,14,20301533,21282,24258,13.983648153369044,24654.0,0.3574604099999305,standard
kroA100,100,ILS,15,20301534,21282,22570,6.052062776054882,22738.0,0.3440988669999569,standard
kroA100,100,ILS,16,20301535,21282,21704,1.9828963443285408,25921.0,0.3483260079997308,standard
kroA100,100,ILS,17,20301536,21282,23284,9.407010619302698,23284.0,0.3730006480000156,standard
kroA100,100,ILS,18,20301537,21282,23546,10.638097923127525,23546.0,0.3718699280002511,standard
kroA100,100,ILS,19,20301538,21282,23171,8.87604548444695,23288.0,0.3832789180000873,standard
kroA100,100,ILS,20,20301539,21282,23562,10.713278827177897,23562.0,0.3231412259997341,standard
kroA100,100,ILS,21,20301540,21282,21828,2.565548350718917,22593.0,0.3940775999999459,standard
kroA100,100,ILS,22,20301541,21282,21957,3.171694389625036,22234.0,0.3556173289998696,standard
kroA100,100,ILS,23,20301542,21282,23955,12.55990978291514,25102.0,0.3391916180003136,standard
kroA100,100,ILS,24,20301543,21282,24862,16.821727281270558,25434.0,0.3552896050000527,standard
kroA100,100,ILS,25,20301544,21282,22466,5.563386899727469,22466.0,0.355130981000002,standard
kroA100,100,ILS,26,20301545,21282,23433,10.10713278827178,27542.0,0.3384366410000439,standard
kroA100,100,ILS,27,20301546,21282,21696,1.945305892303355,22339.0,0.4729183429999466,standard
kroA100,100,ILS,28,20301547,21282,23176,8.899539516962692,25436.0,1.4187432069998067,standard
kroA100,100,ILS,29,20301548,21282,21884,2.8286815148952167,21884.0,1.345643373999792,standard
kroA100,100,ILS,30,20301549,21282,22203,4.327600789399493,22203.0,0.521089578000101,standard
lin318,318,MWI-H,1,20310520,42029,45603,8.503652240119917,45603.0,1.5874850180002795,standard
lin318,318,MWI-H,2,20310521,42029,44925,6.890480382592972,44971.875,1.4970098180001514,standard
lin318,318,MWI-H,3,20310522,42029,44207,5.182136144090985,44207.0,1.4463919570002872,standard
lin318,318,MWI-H,4,20310523,42029,44528,5.945894501415689,44745.9375,1.495400487999632,standard
lin318,318,MWI-H,5,20310524,42029,45410,8.044445501915344,45410.0,1.5392717770000672,standard
lin318,318,MWI-H,6,20310525,42029,43837,4.301791620071855,43914.125,1.440770387000157,standard
lin318,318,MWI-H,7,20310526,42029,44530,5.950653120464441,44530.0,1.4522850389998894,standard
lin318,318,MWI-H,8,20310527,42029,44292,5.384377453662947,44444.0,1.4519154419999722,standard
lin318,318,MWI-H,9,20310528,42029,45780,8.924790025934474,45818.8125,1.465818756000317,standard
lin318,318,MWI-H,10,20310529,42029,45878,9.157962359323324,45878.0,1.5604095590001634,standard
lin318,318,MWI-H,11,20310530,42029,47518,13.060029979300008,47518.0,1.439963563999754,standard
lin318,318,MWI-H,12,20310531,42029,46638,10.966237597849103,46638.0,1.4399155209998753,standard
lin318,318,MWI-H,13,20310532,42029,46569,10.802065240667158,46569.0,2.233180082999752,standard
lin318,318,MWI-H,14,20310533,42029,45876,9.153203740274572,45876.0,2.9639310369998384,standard
lin318,318,MWI-H,15,20310534,42029,45852,9.096100311689549,45852.0,3.998150067000097,standard
lin318,318,MWI-H,16,20310535,42029,44458,5.779342834709367,44504.875,4.712299099999655,standard
lin318,318,MWI-H,17,20310536,42029,44512,5.907825549025673,44512.0,2.881919316000221,standard
lin318,318,MWI-H,18,20310537,42029,46994,11.81327178852697,46994.0,2.909529321000264,standard
lin318,318,MWI-H,19,20310538,42029,46089,9.659996668966668,46089.0,3.0478887630001736,standard
lin318,318,MWI-H,20,20310539,42029,44963,6.980894144519261,44995.25,3.036391008999999,standard
lin318,318,MWI-H,21,20310540,42029,45438,8.111066168597873,45517.125,3.344258166000145,standard
lin318,318,MWI-H,22,20310541,42029,44250,5.284446453639154,44273.1875,3.677774366999984,standard
lin318,318,MWI-H,23,20310542,42029,44579,6.067239287158866,44579.0,3.848043447000237,standard
lin318,318,MWI-H,24,20310543,42029,45971,9.379238145090294,45971.0,3.1890043509997668,standard
lin318,318,MWI-H,25,20310544,42029,45252,7.668514597063932,45252.0,2.9198467279998117,standard
lin318,318,MWI-H,26,20310545,42029,44416,5.679411834685574,44416.0,2.903515365000203,standard
lin318,318,MWI-H,27,20310546,42029,45544,8.363272978181731,45544.0,3.1506367750002937,standard
lin318,318,MWI-H,28,20310547,42029,45212,7.573342216088891,45228.5,2.852795611000147,standard
lin318,318,MWI-H,29,20310548,42029,46035,9.53151395465036,46035.0,3.6102798860001712,standard
lin318,318,MWI-H,30,20310549,42029,45924,9.267410597444622,45924.0,3.061532884999906,standard
lin318,318,ILS,1,20311520,42029,61429,46.1586047728949,61429.0,0.935639942999842,standard
lin318,318,ILS,2,20311521,42029,60213,43.265364391253655,60213.0,0.7019076789997598,standard
lin318,318,ILS,3,20311522,42029,73374,74.57945704156654,73374.0,0.6213948509998772,standard
lin318,318,ILS,4,20311523,42029,69624,65.65704632515644,69624.0,0.6167411619999257,standard
lin318,318,ILS,5,20311524,42029,70962,68.84056246877157,77670.0,0.2643409790002806,standard
lin318,318,ILS,6,20311525,42029,75645,79.9828689714245,75645.0,0.295314578000216,standard
lin318,318,ILS,7,20311526,42029,85083,102.43879226248542,85083.0,0.2083555970002635,standard
lin318,318,ILS,8,20311527,42029,76369,81.70548906707273,76369.0,0.2270880890000626,standard
lin318,318,ILS,9,20311528,42029,82706,96.78317352304362,82706.0,0.2865362839997942,standard
lin318,318,ILS,10,20311529,42029,78888,87.69896975897595,78888.0,0.2890048950002892,standard
lin318,318,ILS,11,20311530,42029,81474,93.85186418901236,81474.0,0.2703871100002288,standard
